day,month,week,hour,input,output
4,2,4,11,"[8843.2, 8846.65, 8845.45, 8847.65, 8849.85, 8847.3, 8846.25, 8845.75, 8845.9, 8840.85, 8840.4, 8839.5, 8842.35, 8841.95, 8845.3, 8844.95, 8845.05, 8845.6, 8847.25, 8848.35, 8849.75, 8852.9, 8855.85, 8857.3, 8854.5, 8855.7, 8857.15, 8858.85, 8860.5, 8863.95, 8866.05, 8866.25, 8863.3, 8864.7, 8863.2, 8865.95, 8869.55, 8873.3, 8873.55, 8871.35, 8868.95, 8866.95, 8869.95, 8872.8, 8872.05, 8874.0, 8877.35, 8881.75, 8882.0, 8878.95, 8886.0, 8887.55, 8880.15, 8875.3, 8872.3, 8869.6, 8869.0, 8871.8, 8870.35, 8870.5]","[8843.2, 8846.65, 8845.45, 8847.65, 8849.85, 8847.3, 8846.25, 8845.75, 8845.9, 8840.85, 8840.4, 8839.5, 8842.35, 8841.95, 8845.3, 8844.95, 8845.05, 8845.6, 8847.25, 8848.35, 8849.75, 8852.9, 8855.85, 8857.3, 8854.5, 8855.7, 8857.15, 8858.85, 8860.5, 8863.95, 8866.05, 8866.25, 8863.3, 8864.7, 8863.2, 8865.95, 8869.55, 8873.3, 8873.55, 8871.35, 8868.95, 8866.95, 8869.95, 8872.8, 8872.05, 8874.0, 8877.35, 8881.75, 8882.0, 8878.95, 8886.0, 8887.55, 8880.15, 8875.3, 8872.3, 8869.6, 8869.0, 8871.8, 8870.35, 8870.5, 8867.1, 8865.55, 8864.9, 8867.35, 8867.1, 8867.05, 8867.4, 8865.6, 8866.55, 8868.4, 8867.35, 8863.55, 8868.0, 8865.4, 8863.45, 8860.95, 8860.65, 8859.7, 8853.75, 8851.6, 8853.8, 8857.4, 8860.6, 8858.35, 8857.65, 8859.9, 8859.4, 8855.6, 8856.05, 8857.8]"
4,2,4,12,"[8867.1, 8865.55, 8864.9, 8867.35, 8867.1, 8867.05, 8867.4, 8865.6, 8866.55, 8868.4, 8867.35, 8863.55, 8868.0, 8865.4, 8863.45, 8860.95, 8860.65, 8859.7, 8853.75, 8851.6, 8853.8, 8857.4, 8860.6, 8858.35, 8857.65, 8859.9, 8859.4, 8855.6, 8856.05, 8857.8, 8859.6, 8855.85, 8856.65, 8857.4, 8857.4, 8855.95, 8854.85, 8854.75, 8855.6, 8854.65, 8855.85, 8857.75, 8859.25, 8858.1, 8857.35, 8860.55, 8861.1, 8866.2, 8863.7, 8863.75, 8860.25, 8860.35, 8859.85, 8863.5, 8862.05, 8860.65, 8860.05, 8860.15, 8862.75, 8861.55]","[8867.1, 8865.55, 8864.9, 8867.35, 8867.1, 8867.05, 8867.4, 8865.6, 8866.55, 8868.4, 8867.35, 8863.55, 8868.0, 8865.4, 8863.45, 8860.95, 8860.65, 8859.7, 8853.75, 8851.6, 8853.8, 8857.4, 8860.6, 8858.35, 8857.65, 8859.9, 8859.4, 8855.6, 8856.05, 8857.8, 8859.6, 8855.85, 8856.65, 8857.4, 8857.4, 8855.95, 8854.85, 8854.75, 8855.6, 8854.65, 8855.85, 8857.75, 8859.25, 8858.1, 8857.35, 8860.55, 8861.1, 8866.2, 8863.7, 8863.75, 8860.25, 8860.35, 8859.85, 8863.5, 8862.05, 8860.65, 8860.05, 8860.15, 8862.75, 8861.55, 8863.1, 8863.45, 8864.4, 8869.55, 8869.8, 8872.95, 8871.65, 8870.6, 8870.3, 8868.8, 8869.3, 8864.7, 8862.05, 8866.45, 8865.1, 8868.8, 8871.35, 8871.4, 8872.6, 8869.35, 8869.55, 8870.05, 8869.5, 8874.05, 8875.55, 8877.05, 8876.85, 8876.7, 8877.45, 8880.3]"
4,2,4,13,"[8863.1, 8863.45, 8864.4, 8869.55, 8869.8, 8872.95, 8871.65, 8870.6, 8870.3, 8868.8, 8869.3, 8864.7, 8862.05, 8866.45, 8865.1, 8868.8, 8871.35, 8871.4, 8872.6, 8869.35, 8869.55, 8870.05, 8869.5, 8874.05, 8875.55, 8877.05, 8876.85, 8876.7, 8877.45, 8880.3, 8882.3, 8884.0, 8884.05, 8888.25, 8886.9, 8885.45, 8884.25, 8879.45, 8879.3, 8874.1, 8875.2, 8881.7, 8873.95, 8873.85, 8878.2, 8879.3, 8876.6, 8878.75, 8879.65, 8868.45, 8866.25, 8869.3, 8859.8, 8862.05, 8864.5, 8864.3, 8867.05, 8850.75, 8841.75, 8838.1]","[8863.1, 8863.45, 8864.4, 8869.55, 8869.8, 8872.95, 8871.65, 8870.6, 8870.3, 8868.8, 8869.3, 8864.7, 8862.05, 8866.45, 8865.1, 8868.8, 8871.35, 8871.4, 8872.6, 8869.35, 8869.55, 8870.05, 8869.5, 8874.05, 8875.55, 8877.05, 8876.85, 8876.7, 8877.45, 8880.3, 8882.3, 8884.0, 8884.05, 8888.25, 8886.9, 8885.45, 8884.25, 8879.45, 8879.3, 8874.1, 8875.2, 8881.7, 8873.95, 8873.85, 8878.2, 8879.3, 8876.6, 8878.75, 8879.65, 8868.45, 8866.25, 8869.3, 8859.8, 8862.05, 8864.5, 8864.3, 8867.05, 8850.75, 8841.75, 8838.1, 8842.05, 8841.8, 8842.15, 8847.2, 8840.65, 8847.7, 8853.1, 8855.85, 8858.35, 8862.25, 8861.45, 8863.35, 8869.15, 8870.9, 8865.15, 8866.0, 8867.4, 8860.35, 8864.05, 8861.9, 8869.15, 8868.4, 8874.5, 8871.9, 8866.0, 8863.7, 8864.05, 8866.6, 8868.3, 8869.55]"
0,2,5,10,"[8855.4, 8853.3, 8849.2, 8848.9, 8851.6, 8848.75, 8849.55, 8848.95, 8844.75, 8842.2, 8843.5, 8844.65, 8847.8, 8844.6, 8842.05, 8846.5, 8846.5, 8851.35, 8847.6, 8850.7, 8852.85, 8853.25, 8854.1, 8851.85, 8851.7, 8852.1, 8852.15, 8851.65, 8852.6, 8850.95, 8847.25, 8850.1, 8851.95, 8851.7, 8854.1, 8853.4, 8853.7, 8856.8, 8855.3, 8856.55, 8859.7, 8859.6, 8857.7, 8856.35, 8854.5, 8853.65, 8854.9, 8852.85, 8853.35, 8852.25, 8853.55, 8855.8, 8855.2, 8855.75, 8854.4, 8850.15, 8845.75, 8848.65, 8845.8, 8848.6]","[8855.4, 8853.3, 8849.2, 8848.9, 8851.6, 8848.75, 8849.55, 8848.95, 8844.75, 8842.2, 8843.5, 8844.65, 8847.8, 8844.6, 8842.05, 8846.5, 8846.5, 8851.35, 8847.6, 8850.7, 8852.85, 8853.25, 8854.1, 8851.85, 8851.7, 8852.1, 8852.15, 8851.65, 8852.6, 8850.95, 8847.25, 8850.1, 8851.95, 8851.7, 8854.1, 8853.4, 8853.7, 8856.8, 8855.3, 8856.55, 8859.7, 8859.6, 8857.7, 8856.35, 8854.5, 8853.65, 8854.9, 8852.85, 8853.35, 8852.25, 8853.55, 8855.8, 8855.2, 8855.75, 8854.4, 8850.15, 8845.75, 8848.65, 8845.8, 8848.6, 8846.0, 8848.1, 8850.3, 8845.55, 8847.65, 8850.3, 8852.4, 8851.15, 8850.15, 8850.65, 8850.1, 8849.95, 8847.2, 8848.5, 8849.8, 8849.25, 8849.2, 8846.6, 8848.8, 8847.75, 8845.3, 8840.75, 8841.05, 8840.8, 8838.65, 8840.2, 8838.95, 8841.55, 8841.45, 8841.2]"
0,2,5,11,"[8846.0, 8848.1, 8850.3, 8845.55, 8847.65, 8850.3, 8852.4, 8851.15, 8850.15, 8850.65, 8850.1, 8849.95, 8847.2, 8848.5, 8849.8, 8849.25, 8849.2, 8846.6, 8848.8, 8847.75, 8845.3, 8840.75, 8841.05, 8840.8, 8838.65, 8840.2, 8838.95, 8841.55, 8841.45, 8841.2, 8846.0, 8845.8, 8841.7, 8843.3, 8844.8, 8842.3, 8844.7, 8845.1, 8845.3, 8845.55, 8845.8, 8847.2, 8848.05, 8846.95, 8848.65, 8847.25, 8845.75, 8843.55, 8842.85, 8839.65, 8841.25, 8839.9, 8840.05, 8836.1, 8832.45, 8835.5, 8835.45, 8838.15, 8839.25, 8838.05]","[8846.0, 8848.1, 8850.3, 8845.55, 8847.65, 8850.3, 8852.4, 8851.15, 8850.15, 8850.65, 8850.1, 8849.95, 8847.2, 8848.5, 8849.8, 8849.25, 8849.2, 8846.6, 8848.8, 8847.75, 8845.3, 8840.75, 8841.05, 8840.8, 8838.65, 8840.2, 8838.95, 8841.55, 8841.45, 8841.2, 8846.0, 8845.8, 8841.7, 8843.3, 8844.8, 8842.3, 8844.7, 8845.1, 8845.3, 8845.55, 8845.8, 8847.2, 8848.05, 8846.95, 8848.65, 8847.25, 8845.75, 8843.55, 8842.85, 8839.65, 8841.25, 8839.9, 8840.05, 8836.1, 8832.45, 8835.5, 8835.45, 8838.15, 8839.25, 8838.05, 8837.35, 8840.45, 8840.35, 8840.35, 8840.1, 8839.55, 8839.45, 8841.8, 8846.2, 8848.75, 8847.1, 8845.7, 8847.45, 8848.45, 8847.6, 8846.5, 8846.0, 8846.65, 8846.6, 8847.35, 8846.85, 8845.05, 8842.95, 8843.5, 8843.45, 8844.35, 8843.85, 8844.3, 8845.45, 8845.1]"
0,2,5,12,"[8837.35, 8840.45, 8840.35, 8840.35, 8840.1, 8839.55, 8839.45, 8841.8, 8846.2, 8848.75, 8847.1, 8845.7, 8847.45, 8848.45, 8847.6, 8846.5, 8846.0, 8846.65, 8846.6, 8847.35, 8846.85, 8845.05, 8842.95, 8843.5, 8843.45, 8844.35, 8843.85, 8844.3, 8845.45, 8845.1, 8846.8, 8849.25, 8848.7, 8848.45, 8848.55, 8850.9, 8850.65, 8849.1, 8848.4, 8848.6, 8849.25, 8848.95, 8851.25, 8851.55, 8848.1, 8848.0, 8849.25, 8845.9, 8846.8, 8847.9, 8846.95, 8847.55, 8845.45, 8843.9, 8845.0, 8844.05, 8844.15, 8844.3, 8843.35, 8841.1]","[8837.35, 8840.45, 8840.35, 8840.35, 8840.1, 8839.55, 8839.45, 8841.8, 8846.2, 8848.75, 8847.1, 8845.7, 8847.45, 8848.45, 8847.6, 8846.5, 8846.0, 8846.65, 8846.6, 8847.35, 8846.85, 8845.05, 8842.95, 8843.5, 8843.45, 8844.35, 8843.85, 8844.3, 8845.45, 8845.1, 8846.8, 8849.25, 8848.7, 8848.45, 8848.55, 8850.9, 8850.65, 8849.1, 8848.4, 8848.6, 8849.25, 8848.95, 8851.25, 8851.55, 8848.1, 8848.0, 8849.25, 8845.9, 8846.8, 8847.9, 8846.95, 8847.55, 8845.45, 8843.9, 8845.0, 8844.05, 8844.15, 8844.3, 8843.35, 8841.1, 8840.3, 8840.55, 8842.5, 8841.6, 8842.95, 8840.6, 8841.6, 8842.0, 8841.75, 8843.3, 8846.5, 8848.4, 8850.5, 8849.5, 8850.6, 8855.5, 8853.2, 8850.65, 8849.15, 8847.6, 8850.15, 8848.65, 8850.25, 8850.2, 8850.2, 8848.0, 8848.9, 8847.3, 8846.55, 8845.05]"
0,2,5,13,"[8840.3, 8840.55, 8842.5, 8841.6, 8842.95, 8840.6, 8841.6, 8842.0, 8841.75, 8843.3, 8846.5, 8848.4, 8850.5, 8849.5, 8850.6, 8855.5, 8853.2, 8850.65, 8849.15, 8847.6, 8850.15, 8848.65, 8850.25, 8850.2, 8850.2, 8848.0, 8848.9, 8847.3, 8846.55, 8845.05, 8847.85, 8851.4, 8849.9, 8851.5, 8853.8, 8853.05, 8851.95, 8849.65, 8843.95, 8842.0, 8839.6, 8843.2, 8844.5, 8845.6, 8843.65, 8842.75, 8842.85, 8841.25, 8844.1, 8842.85, 8838.55, 8839.4, 8831.25, 8833.7, 8814.3, 8821.3, 8817.75, 8821.75, 8819.95, 8822.5]","[8840.3, 8840.55, 8842.5, 8841.6, 8842.95, 8840.6, 8841.6, 8842.0, 8841.75, 8843.3, 8846.5, 8848.4, 8850.5, 8849.5, 8850.6, 8855.5, 8853.2, 8850.65, 8849.15, 8847.6, 8850.15, 8848.65, 8850.25, 8850.2, 8850.2, 8848.0, 8848.9, 8847.3, 8846.55, 8845.05, 8847.85, 8851.4, 8849.9, 8851.5, 8853.8, 8853.05, 8851.95, 8849.65, 8843.95, 8842.0, 8839.6, 8843.2, 8844.5, 8845.6, 8843.65, 8842.75, 8842.85, 8841.25, 8844.1, 8842.85, 8838.55, 8839.4, 8831.25, 8833.7, 8814.3, 8821.3, 8817.75, 8821.75, 8819.95, 8822.5, 8824.3, 8821.35, 8826.15, 8825.55, 8824.45, 8823.5, 8818.1, 8809.45, 8813.1, 8784.75, 8769.0, 8780.1, 8773.05, 8772.7, 8776.35, 8781.45, 8775.7, 8778.75, 8775.0, 8771.4, 8769.0, 8765.65, 8768.1, 8771.5, 8776.15, 8780.5, 8778.55, 8784.4, 8780.3, 8767.0]"
1,2,5,10,"[8760.1, 8762.25, 8758.35, 8754.1, 8752.95, 8750.0, 8751.8, 8752.65, 8758.05, 8756.5, 8760.25, 8762.55, 8760.3, 8761.25, 8755.55, 8759.05, 8759.3, 8758.4, 8762.5, 8765.15, 8765.85, 8766.95, 8769.45, 8772.1, 8770.55, 8770.95, 8770.4, 8771.35, 8772.15, 8775.45, 8776.0, 8773.4, 8772.6, 8774.55, 8776.4, 8774.3, 8770.05, 8769.85, 8768.95, 8766.35, 8764.45, 8763.4, 8765.2, 8762.75, 8766.75, 8763.1, 8764.25, 8763.65, 8763.25, 8763.6, 8764.4, 8764.85, 8760.2, 8757.5, 8756.75, 8757.1, 8757.1, 8756.7, 8756.85, 8753.1]","[8760.1, 8762.25, 8758.35, 8754.1, 8752.95, 8750.0, 8751.8, 8752.65, 8758.05, 8756.5, 8760.25, 8762.55, 8760.3, 8761.25, 8755.55, 8759.05, 8759.3, 8758.4, 8762.5, 8765.15, 8765.85, 8766.95, 8769.45, 8772.1, 8770.55, 8770.95, 8770.4, 8771.35, 8772.15, 8775.45, 8776.0, 8773.4, 8772.6, 8774.55, 8776.4, 8774.3, 8770.05, 8769.85, 8768.95, 8766.35, 8764.45, 8763.4, 8765.2, 8762.75, 8766.75, 8763.1, 8764.25, 8763.65, 8763.25, 8763.6, 8764.4, 8764.85, 8760.2, 8757.5, 8756.75, 8757.1, 8757.1, 8756.7, 8756.85, 8753.1, 8749.0, 8743.6, 8741.8, 8741.5, 8739.2, 8743.15, 8742.3, 8745.25, 8746.7, 8745.45, 8749.4, 8750.05, 8749.6, 8749.1, 8749.35, 8748.75, 8747.5, 8747.1, 8742.85, 8746.9, 8745.4, 8744.05, 8743.0, 8743.15, 8748.6, 8750.95, 8751.75, 8752.3, 8754.15, 8754.35]"
1,2,5,11,"[8749.0, 8743.6, 8741.8, 8741.5, 8739.2, 8743.15, 8742.3, 8745.25, 8746.7, 8745.45, 8749.4, 8750.05, 8749.6, 8749.1, 8749.35, 8748.75, 8747.5, 8747.1, 8742.85, 8746.9, 8745.4, 8744.05, 8743.0, 8743.15, 8748.6, 8750.95, 8751.75, 8752.3, 8754.15, 8754.35, 8755.35, 8758.65, 8760.8, 8756.65, 8760.0, 8764.2, 8765.1, 8767.75, 8768.75, 8766.6, 8764.8, 8765.1, 8760.95, 8761.25, 8758.0, 8762.55, 8761.75, 8760.95, 8762.2, 8761.55, 8763.55, 8762.9, 8766.45, 8769.05, 8767.95, 8762.6, 8765.5, 8762.95, 8760.8, 8763.6]","[8749.0, 8743.6, 8741.8, 8741.5, 8739.2, 8743.15, 8742.3, 8745.25, 8746.7, 8745.45, 8749.4, 8750.05, 8749.6, 8749.1, 8749.35, 8748.75, 8747.5, 8747.1, 8742.85, 8746.9, 8745.4, 8744.05, 8743.0, 8743.15, 8748.6, 8750.95, 8751.75, 8752.3, 8754.15, 8754.35, 8755.35, 8758.65, 8760.8, 8756.65, 8760.0, 8764.2, 8765.1, 8767.75, 8768.75, 8766.6, 8764.8, 8765.1, 8760.95, 8761.25, 8758.0, 8762.55, 8761.75, 8760.95, 8762.2, 8761.55, 8763.55, 8762.9, 8766.45, 8769.05, 8767.95, 8762.6, 8765.5, 8762.95, 8760.8, 8763.6, 8764.1, 8764.05, 8762.55, 8758.1, 8759.3, 8756.6, 8755.9, 8754.9, 8758.7, 8759.1, 8758.5, 8758.1, 8762.7, 8761.15, 8763.65, 8763.25, 8763.9, 8763.6, 8762.5, 8764.65, 8763.6, 8763.05, 8764.15, 8761.85, 8760.7, 8761.95, 8762.05, 8764.55, 8765.65, 8768.05]"
1,2,5,12,"[8764.1, 8764.05, 8762.55, 8758.1, 8759.3, 8756.6, 8755.9, 8754.9, 8758.7, 8759.1, 8758.5, 8758.1, 8762.7, 8761.15, 8763.65, 8763.25, 8763.9, 8763.6, 8762.5, 8764.65, 8763.6, 8763.05, 8764.15, 8761.85, 8760.7, 8761.95, 8762.05, 8764.55, 8765.65, 8768.05, 8768.75, 8766.5, 8767.7, 8767.05, 8767.7, 8767.25, 8765.05, 8762.9, 8759.3, 8762.6, 8759.55, 8756.95, 8757.4, 8757.25, 8758.6, 8758.8, 8757.85, 8756.9, 8756.85, 8756.3, 8756.1, 8755.55, 8752.15, 8750.4, 8746.0, 8747.85, 8745.05, 8746.4, 8752.0, 8746.1]","[8764.1, 8764.05, 8762.55, 8758.1, 8759.3, 8756.6, 8755.9, 8754.9, 8758.7, 8759.1, 8758.5, 8758.1, 8762.7, 8761.15, 8763.65, 8763.25, 8763.9, 8763.6, 8762.5, 8764.65, 8763.6, 8763.05, 8764.15, 8761.85, 8760.7, 8761.95, 8762.05, 8764.55, 8765.65, 8768.05, 8768.75, 8766.5, 8767.7, 8767.05, 8767.7, 8767.25, 8765.05, 8762.9, 8759.3, 8762.6, 8759.55, 8756.95, 8757.4, 8757.25, 8758.6, 8758.8, 8757.85, 8756.9, 8756.85, 8756.3, 8756.1, 8755.55, 8752.15, 8750.4, 8746.0, 8747.85, 8745.05, 8746.4, 8752.0, 8746.1, 8749.55, 8750.3, 8746.8, 8748.25, 8749.8, 8745.95, 8747.7, 8748.8, 8749.15, 8751.1, 8750.85, 8749.35, 8747.7, 8751.6, 8753.15, 8756.7, 8761.45, 8767.45, 8769.6, 8770.2, 8776.1, 8774.15, 8773.25, 8765.15, 8768.45, 8769.35, 8774.2, 8773.65, 8774.05, 8779.65]"
1,2,5,13,"[8749.55, 8750.3, 8746.8, 8748.25, 8749.8, 8745.95, 8747.7, 8748.8, 8749.15, 8751.1, 8750.85, 8749.35, 8747.7, 8751.6, 8753.15, 8756.7, 8761.45, 8767.45, 8769.6, 8770.2, 8776.1, 8774.15, 8773.25, 8765.15, 8768.45, 8769.35, 8774.2, 8773.65, 8774.05, 8779.65, 8782.75, 8781.45, 8787.25, 8784.85, 8782.9, 8779.95, 8773.25, 8773.85, 8777.3, 8775.15, 8773.75, 8773.4, 8773.2, 8776.75, 8779.1, 8780.75, 8776.2, 8779.85, 8784.9, 8786.15, 8792.95, 8796.3, 8792.2, 8799.65, 8791.7, 8787.85, 8781.6, 8788.1, 8787.25, 8782.9]","[8749.55, 8750.3, 8746.8, 8748.25, 8749.8, 8745.95, 8747.7, 8748.8, 8749.15, 8751.1, 8750.85, 8749.35, 8747.7, 8751.6, 8753.15, 8756.7, 8761.45, 8767.45, 8769.6, 8770.2, 8776.1, 8774.15, 8773.25, 8765.15, 8768.45, 8769.35, 8774.2, 8773.65, 8774.05, 8779.65, 8782.75, 8781.45, 8787.25, 8784.85, 8782.9, 8779.95, 8773.25, 8773.85, 8777.3, 8775.15, 8773.75, 8773.4, 8773.2, 8776.75, 8779.1, 8780.75, 8776.2, 8779.85, 8784.9, 8786.15, 8792.95, 8796.3, 8792.2, 8799.65, 8791.7, 8787.85, 8781.6, 8788.1, 8787.25, 8782.9, 8786.9, 8792.7, 8790.25, 8792.55, 8789.95, 8794.45, 8793.7, 8799.05, 8795.65, 8794.3, 8786.0, 8774.8, 8777.0, 8772.5, 8774.65, 8765.35, 8762.2, 8768.5, 8772.35, 8760.2, 8764.0, 8767.4, 8763.8, 8763.85, 8763.75, 8765.4, 8767.6, 8752.3, 8746.2, 8746.5]"
2,2,5,10,"[8821.15, 8820.9, 8821.05, 8822.4, 8823.8, 8822.85, 8824.0, 8819.5, 8817.3, 8813.85, 8815.25, 8814.95, 8814.4, 8815.7, 8816.2, 8811.3, 8813.5, 8816.1, 8813.2, 8813.65, 8819.6, 8822.1, 8817.4, 8823.8, 8825.15, 8827.05, 8827.95, 8825.75, 8825.35, 8823.85, 8826.3, 8827.65, 8825.0, 8824.65, 8824.5, 8822.1, 8820.7, 8820.25, 8818.05, 8819.15, 8819.8, 8819.45, 8820.0, 8820.65, 8817.3, 8817.85, 8819.35, 8817.65, 8816.65, 8816.5, 8816.85, 8818.4, 8819.1, 8820.2, 8818.45, 8818.45, 8814.0, 8814.15, 8816.4, 8813.55]","[8821.15, 8820.9, 8821.05, 8822.4, 8823.8, 8822.85, 8824.0, 8819.5, 8817.3, 8813.85, 8815.25, 8814.95, 8814.4, 8815.7, 8816.2, 8811.3, 8813.5, 8816.1, 8813.2, 8813.65, 8819.6, 8822.1, 8817.4, 8823.8, 8825.15, 8827.05, 8827.95, 8825.75, 8825.35, 8823.85, 8826.3, 8827.65, 8825.0, 8824.65, 8824.5, 8822.1, 8820.7, 8820.25, 8818.05, 8819.15, 8819.8, 8819.45, 8820.0, 8820.65, 8817.3, 8817.85, 8819.35, 8817.65, 8816.65, 8816.5, 8816.85, 8818.4, 8819.1, 8820.2, 8818.45, 8818.45, 8814.0, 8814.15, 8816.4, 8813.55, 8810.4, 8813.75, 8813.4, 8813.05, 8815.0, 8814.8, 8815.0, 8816.3, 8816.95, 8815.8, 8816.85, 8820.0, 8816.85, 8818.25, 8817.55, 8819.2, 8820.8, 8819.55, 8819.65, 8819.75, 8822.35, 8823.25, 8823.65, 8822.35, 8822.25, 8820.95, 8820.75, 8819.75, 8819.95, 8818.0]"
2,2,5,11,"[8810.4, 8813.75, 8813.4, 8813.05, 8815.0, 8814.8, 8815.0, 8816.3, 8816.95, 8815.8, 8816.85, 8820.0, 8816.85, 8818.25, 8817.55, 8819.2, 8820.8, 8819.55, 8819.65, 8819.75, 8822.35, 8823.25, 8823.65, 8822.35, 8822.25, 8820.95, 8820.75, 8819.75, 8819.95, 8818.0, 8815.35, 8816.2, 8817.15, 8820.85, 8822.55, 8826.15, 8825.0, 8826.35, 8826.85, 8824.6, 8826.75, 8826.95, 8826.55, 8825.5, 8825.4, 8824.95, 8823.7, 8822.75, 8823.1, 8823.3, 8822.85, 8823.45, 8824.85, 8825.95, 8825.6, 8822.6, 8821.8, 8821.35, 8821.65, 8820.85]","[8810.4, 8813.75, 8813.4, 8813.05, 8815.0, 8814.8, 8815.0, 8816.3, 8816.95, 8815.8, 8816.85, 8820.0, 8816.85, 8818.25, 8817.55, 8819.2, 8820.8, 8819.55, 8819.65, 8819.75, 8822.35, 8823.25, 8823.65, 8822.35, 8822.25, 8820.95, 8820.75, 8819.75, 8819.95, 8818.0, 8815.35, 8816.2, 8817.15, 8820.85, 8822.55, 8826.15, 8825.0, 8826.35, 8826.85, 8824.6, 8826.75, 8826.95, 8826.55, 8825.5, 8825.4, 8824.95, 8823.7, 8822.75, 8823.1, 8823.3, 8822.85, 8823.45, 8824.85, 8825.95, 8825.6, 8822.6, 8821.8, 8821.35, 8821.65, 8820.85, 8821.75, 8822.05, 8821.85, 8822.65, 8822.55, 8820.7, 8822.0, 8820.45, 8820.85, 8822.25, 8823.1, 8822.35, 8822.6, 8822.1, 8820.0, 8819.15, 8823.25, 8823.5, 8822.6, 8822.6, 8823.2, 8821.95, 8823.5, 8817.05, 8816.5, 8816.15, 8818.65, 8817.95, 8822.0, 8822.65]"
2,2,5,12,"[8821.75, 8822.05, 8821.85, 8822.65, 8822.55, 8820.7, 8822.0, 8820.45, 8820.85, 8822.25, 8823.1, 8822.35, 8822.6, 8822.1, 8820.0, 8819.15, 8823.25, 8823.5, 8822.6, 8822.6, 8823.2, 8821.95, 8823.5, 8817.05, 8816.5, 8816.15, 8818.65, 8817.95, 8822.0, 8822.65, 8819.8, 8816.7, 8817.15, 8816.6, 8816.9, 8816.05, 8815.85, 8815.35, 8812.4, 8814.9, 8816.55, 8819.1, 8818.7, 8818.7, 8817.55, 8819.85, 8820.45, 8821.3, 8823.65, 8825.4, 8825.7, 8826.7, 8826.1, 8824.2, 8822.4, 8823.05, 8822.85, 8824.45, 8825.85, 8826.7]","[8821.75, 8822.05, 8821.85, 8822.65, 8822.55, 8820.7, 8822.0, 8820.45, 8820.85, 8822.25, 8823.1, 8822.35, 8822.6, 8822.1, 8820.0, 8819.15, 8823.25, 8823.5, 8822.6, 8822.6, 8823.2, 8821.95, 8823.5, 8817.05, 8816.5, 8816.15, 8818.65, 8817.95, 8822.0, 8822.65, 8819.8, 8816.7, 8817.15, 8816.6, 8816.9, 8816.05, 8815.85, 8815.35, 8812.4, 8814.9, 8816.55, 8819.1, 8818.7, 8818.7, 8817.55, 8819.85, 8820.45, 8821.3, 8823.65, 8825.4, 8825.7, 8826.7, 8826.1, 8824.2, 8822.4, 8823.05, 8822.85, 8824.45, 8825.85, 8826.7, 8831.1, 8830.35, 8831.4, 8825.45, 8824.1, 8822.75, 8823.65, 8822.45, 8822.15, 8820.7, 8813.15, 8807.6, 8811.05, 8807.65, 8809.55, 8811.65, 8808.65, 8804.95, 8810.65, 8814.55, 8813.4, 8814.7, 8812.7, 8814.4, 8814.8, 8816.35, 8815.2, 8812.9, 8812.8, 8811.8]"
2,2,5,13,"[8831.1, 8830.35, 8831.4, 8825.45, 8824.1, 8822.75, 8823.65, 8822.45, 8822.15, 8820.7, 8813.15, 8807.6, 8811.05, 8807.65, 8809.55, 8811.65, 8808.65, 8804.95, 8810.65, 8814.55, 8813.4, 8814.7, 8812.7, 8814.4, 8814.8, 8816.35, 8815.2, 8812.9, 8812.8, 8811.8, 8814.45, 8812.9, 8814.4, 8816.55, 8816.75, 8818.5, 8819.5, 8819.2, 8814.85, 8816.05, 8815.8, 8817.7, 8818.0, 8818.55, 8817.4, 8818.55, 8819.1, 8817.65, 8817.4, 8816.45, 8818.05, 8812.0, 8812.0, 8813.1, 8807.65, 8796.85, 8797.1, 8794.7, 8792.35, 8794.05]","[8831.1, 8830.35, 8831.4, 8825.45, 8824.1, 8822.75, 8823.65, 8822.45, 8822.15, 8820.7, 8813.15, 8807.6, 8811.05, 8807.65, 8809.55, 8811.65, 8808.65, 8804.95, 8810.65, 8814.55, 8813.4, 8814.7, 8812.7, 8814.4, 8814.8, 8816.35, 8815.2, 8812.9, 8812.8, 8811.8, 8814.45, 8812.9, 8814.4, 8816.55, 8816.75, 8818.5, 8819.5, 8819.2, 8814.85, 8816.05, 8815.8, 8817.7, 8818.0, 8818.55, 8817.4, 8818.55, 8819.1, 8817.65, 8817.4, 8816.45, 8818.05, 8812.0, 8812.0, 8813.1, 8807.65, 8796.85, 8797.1, 8794.7, 8792.35, 8794.05, 8780.9, 8782.9, 8787.55, 8784.75, 8779.65, 8769.4, 8775.7, 8779.05, 8783.05, 8785.8, 8782.0, 8781.05, 8775.65, 8767.7, 8769.85, 8771.65, 8777.5, 8777.0, 8773.8, 8773.2, 8777.45, 8778.5, 8777.05, 8777.8, 8777.45, 8782.65, 8782.0, 8777.75, 8780.15, 8779.1]"
